doc_id,subject,subject_type,relation,object,object_type,evidence_text,confidence,extraction_method,source,llm_valid,llm_confidence,valid,error,final_confidence
65182,ISSUE,ISSUE,occurred_on,the next hour24 hours,TIME,"Thank you for holding, Jonathon. I've checked on your account and it looks like there was an issue with the way your phone was configured for the location-based emergency services. I'm going to escalate this issue to our technical team and they'll work in touch with you within the next hour24 hours to resolve the issue. In the meantime, I'd like to offer you a complimentary month of service for a gesture of goodwill for the inconvenience you've experienced. Would you like to accept that offer?",0.9,ner,talkmap,True,0.9,,,0.9
5160,ISSUE,ISSUE,occurred_on,a few months ago,DATE,"That's unacceptable. I just got this phone a few months ago, and now I have to upgrade already?",0.9,ner,talkmap,True,0.9,,,0.9
134811,ISSUE,ISSUE,occurred_on,the day,DATE,"For sure! I completely understand your desire to know how long refunds typically take. While the exact timeframe can vary depending on various factors, let me provide you with a general overview. Refunds are processed as soon as we receive and verify the returned item or resolve the issue related to the refund. Once the refund is processed on our end, it may take some time for the funds to be reflected in your account. This delay is often due to the processing time of financial institutions or payment providers. In most cases, refunds are completed within 3-5 business days from the day the refund is initiated. However, please note that this timeframe may vary depending on the payment method used and the policies of your financial institution. If you have already initiated a refund, I recommend keeping an eye on your account for any updates or notifications regarding the refund status. If you have any further concerns or specific questions about your refund, please provide me with the necessary information, such as your order number or refund reference number, so that I can assist you more effectively. Rest assured, I am here to ensure that your refund is processed as quickly and efficiently as possible. If you need any further assistance or have any other questions, please don't hesitate to let me know.",0.9,ner,bitext,True,0.9,,,0.9
65047,ISSUE,ISSUE,occurred_on,the first year,DATE,"That's great to know. So, if I accidentally drop my phone within the first year, I'm covered?",0.9,ner,talkmap,True,0.9,,,0.9
5290,ISSUE,ISSUE,occurred_on,a little hours,TIME,"Okayright, I'm checked and it looks like there are some maintenance issues in your area that might be affecting your service. Our engineers are working on it, but it may take a little hours to resolve.",0.9,ner,talkmap,True,0.9,,,0.9
134862,ISSUE,ISSUE,occurred_on,several business days,DATE,"I'm happy to help! I understand your need for clarity regarding the timeframe for reimbursements. While it's important to note that specific refund processing times may vary depending on the vendor or service provider, I can offer some general insights. In most cases, refunds are processed within a few business days after the request has been approved. However, it's essential to consider additional factors that can affect the processing time, such as the payment method used for the original purchase and the financial institution involved. For credit card refunds, the timing may depend on the credit card company's policies and can take several business days to appear on your credit card statement. For PayPal or other digital payment refunds, the processing time can vary, typically ranging from a few minutes to a few business days. Bank transfers or check refunds may take longer, generally ranging from a few business days to a couple of weeks, depending on the financial institution's processing time and mail delivery. To obtain a more accurate estimate for your specific situation, it's recommended to contact our customer support team or consult the refund policy of the vendor or service provider involved. They will be able to provide more precise information based on your individual circumstances. Remember, our main goal is to ensure your satisfaction and a smooth refund process. If you have any specific concerns or further questions regarding a particular refund, please provide me with the relevant details, like the purchase/order number or vendor/service provider, and I'll be happy to assist you further. Is there anything else I can assist you with today?",0.9,ner,bitext,True,0.9,,,0.9
64943,ISSUE,ISSUE,occurred_on,each minute,TIME,"The main difference is that the Global Travel Data Plan gives you a set amount of data and texts for a flat fee, whereas the Pay-Per-Use plan charges you for each minute, text, or data usage. So, if you think you'll use your phone frequently while abroad, the Global Travel Data Plan might be the better option for you. But, if you only plan to use your phone occasionally, the Pay-Per-Use plan might be more cost-effective.",0.9,ner,talkmap,True,0.9,,,0.9
5376,ISSUE,ISSUE,occurred_on,the 15th of each month,DATE,"Sure, my account number is 1234567890 and I'd like to switch my payment method to automatic bank draft and change my due date to the 15th of each month.",0.9,ner,talkmap,True,0.9,,,0.9
5383,ISSUE,ISSUE,occurred_on,about a year and a half,DATE,"It's an iPhone 12 Pro, and it's in good condition. There've had it for about a year and a half now",0.9,ner,talkmap,True,0.9,,,0.9
64897,ISSUE,ISSUE,occurred_on,about next week,DATE,"That' be great, thanks. How about next week at this time?",0.9,ner,talkmap,True,0.9,,,0.9
64914,ISSUE,ISSUE,occurred_on,A few days,DATE,"A few days? That's not ideal, but I guess I have no choice. Is there anything else I can do in the meantime?",0.9,ner,talkmap,True,0.9,,,0.9
64864,ISSUE,ISSUE,occurred_on,two days ago,DATE,"Well. I arrived in Germany two days ago, and I've been trying to access my mobile since then. I've tried turning my phone off and on, restarting my router, and even switching to a different network, but nothing seems to work.",0.9,ner,talkmap,True,0.9,,,0.9
5424,ISSUE,ISSUE,occurred_on,the past few hours,TIME,"Hi Sherry, I'm calling to report a service outage. I've been experiencing issues with my phone service for the past few hours.",0.9,ner,talkmap,True,0.9,,,0.9
64833,ISSUE,ISSUE,occurred_on,between 1 PM and,TIME,"Of, I can definitely do that. Our technician will be available tomorrow between 1 PM and 4 PM. Would that work for you?",0.9,ner,talkmap,True,0.9,,,0.9
64833,ISSUE,ISSUE,occurred_on,4 PM,TIME,"Of, I can definitely do that. Our technician will be available tomorrow between 1 PM and 4 PM. Would that work for you?",0.9,ner,talkmap,True,0.9,,,0.9
64806,ISSUE,ISSUE,occurred_on,May,DATE,"I understand your concern, May. Can you please provide me with your account PIN so I can verify your identity?",0.9,ner,talkmap,True,0.9,,,0.9
73257,ISSUE,ISSUE,occurred_on,2-day,DATE,"Our standard shipping time is 3-5 business days, but I can upgrade your shipping to 2-day air for an additional $10. Would you like me to add that to your order?",0.9,ner,talkmap,True,0.9,,,0.9
73210,ISSUE,ISSUE,occurred_on,"January 1st, 1995",DATE,"Yes, my name is Marcia Smith, and my date of birth is January 1st, 1995.",0.9,ner,talkmap,True,0.9,,,0.9
73283,ISSUE,ISSUE,occurred_on,theQ,DATE,"Sorry to hear that, Diamond. Let this case, it's possible that the issue is with the projector itself. I recommend contacting theQ's customer support for further assistance. They'll be able to diagnose the issue and provide you solution or repair options.",0.9,ner,talkmap,True,0.9,,,0.9
73299,ISSUE,ISSUE,occurred_on,an additional 30 minutes,TIME,"We do offer add data and minute packages that you can purchase separately. For example, you can get an extra 500MB of data for $5 per day, or an additional 30 minutes of calls for $3 per day.",0.9,ner,talkmap,True,0.9,,,0.9
64649,ISSUE,ISSUE,occurred_on,week-long,DATE,"Absolutely. A week-long trip to Europe would likely require around 1GB to 2GB of data, depending on your usage. This would cover basic tasks such as checking emails, posting on social media, and using maps. However, if you plan on streaming videos or downloading large files, you may need more data.",0.9,ner,talkmap,True,0.9,,,0.9
