text,label
the Sony WH-1000XM4 Wireless Noise Canceling Headphones,ORG
Xperia XZ4,PERSON
One,CARDINAL
Google Drive,FAC
Dropbox,PRODUCT
Carson,PERSON
Union Mobile,ORG
5,CARDINAL
GB,GPE
data plan,SERVICE
internet,SERVICE
Minta,PERSON
escalate,ACTION
afternoon,TIME
Union Mobile,ORG
Irvin,PERSON
today,DATE
Gaynell,PERSON
Good day,DATE
Leila,PERSON
Union Mobile,ORG
Garry,PERSON
today,DATE
today,DATE
PIN,ORG
1234,CARDINAL
Bessie,PERSON
Regina,GPE
next Wednesday,DATE
2 PM,TIME
1234456-7890,DATE
the Global Passport Plan,PRODUCT
Leeann,ORG
Union Mobile,ORG
Ona,PERSON
today,DATE
Union Mobile,ORG
Carlee,PERSON
Mozell,PERSON
Union Mobile,ORG
Andrea,PERSON
today,DATE
Stephan,PERSON
Carley,PERSON
Europe,LOC
two weeks,DATE
Marilynn,PERSON
today,DATE
Ceola,PERSON
today,DATE
First,ORDINAL
Network Operators,ORG
"""Add Network",WORK_OF_ART
MNC,ORG
Italian,NORP
Krysta,PERSON
ABC,ORG
upgrade,ACTION
France,GPE
France,GPE
Italy,GPE
next month,DATE
Japan,GPE
last week,DATE
Don,PERSON
upgrade,ACTION
data plan,SERVICE
Darren,PERSON
Union Mobile,ORG
Blanch,PERSON
Davon,PERSON
1GB,CARDINAL
Bluetooth,PERSON
Fitbit,PRODUCT
Elmira,GPE
escalate,ACTION
Premlimited,ORG
Data plan,SERVICE
50,CARDINAL
GB,GPE
Unptive Plan,ORG
Yvette,PERSON
PIN,ORG
the last,DATE
Nevada,GPE
dropped calls,ISSUE
Sonja,PERSON
morning,TIME
Union Mobile,ORG
Frances,PERSON
today,DATE
Union Mobile,ORG
data plan,SERVICE
10,CARDINAL
GB,GPE
75,MONEY
one,CARDINAL
20,MONEY
4,CARDINAL
LTE,ORG
200,CARDINAL
monthly,DATE
refund,ACTION
today,DATE
Isidro,GPE
First,ORDINAL
Ethel,PERSON
today,DATE
Union Mobile,ORG
Shawnda,GPE
today,DATE
Samantha,PERSON
refund,ACTION
Annie,PERSON
First,ORDINAL
John,PERSON
Keon,PERSON
IoT,ORG
Zora,PERSON
Roxane,PERSON
Jeanette,PERSON
Wilhelmine,PERSON
Quest 2,PRODUCT
Skyler,PERSON
Micah,PERSON
Mona,PERSON
upgrade,ACTION
reset,ACTION
First,ORDINAL
Fitbit,PRODUCT
about 10 seconds,TIME
Pearle,ORG
Darla,PERSON
Union Mobile,ORG
last week,DATE
Letitia,PERSON
Chantel,PERSON
Cynthia,PERSON
Evelyn,PERSON
Ikey,PERSON
First,ORDINAL
Terrell,PERSON
upgrade,ACTION
a few years,DATE
Rosemarie,PERSON
data plan,SERVICE
First,ORDINAL
the month,DATE
1234,CARDINAL
Jasper,PERSON
the next 24 hours,TIME
upgrade,ACTION
data plan,SERVICE
1-800-123-4567,CARDINAL
Jeffry,PERSON
PIN,ORG
the last,DATE
Herman,PERSON
roaming,SERVICE
Ursula,PERSON
Union Mobile,ORG
Caryl,PERSON
today,DATE
Luther,PERSON
PIN,ORG
the last,DATE
Eileen,PERSON
Data Plan,SERVICE
Euna,PERSON
40,MONEY
Jonathon,PERSON
today,DATE
Samsung Galaxy S22 Ultra,ORG
Lizzie,PERSON
afternoon,TIME
Sarah,PERSON
Jeannette,PERSON
Brooks,PERSON
Union Mobile,ORG
today,DATE
Eric,PERSON
Samsung Galaxy S21,PRODUCT
about 6 months ago,DATE
yesterday,DATE
PIN,ORG
Maurine,WORK_OF_ART
a few minutes,TIME
Dolly,PERSON
PIN,ORG
1234,CARDINAL
Delphia,PERSON
555-1234,DATE
Delores,PERSON
VPN,PRODUCT
Zona,GPE
Ayana,PERSON
IoT,ORG
Lora,PERSON
iOS 16,PRODUCT
Ruthie,PERSON
1234567890,CARDINAL
Union Mobile,ORG
Keyla,PERSON
123,CARDINAL
Anytown,GPE
USA,GPE
5,CARDINAL
GB,GPE
data plan,SERVICE
Francis,PERSON
Dori,PERSON
Union Mobile,ORG
SIM card,PRODUCT
a few days,DATE
upgrade,ACTION
Dirk,PERSON
today,DATE
Union Mobile,ORG
Maribel,PERSON
today,DATE
Kristy,PERSON
PIN,ORG
the last,DATE
1234,CARDINAL
Audrey,PERSON
1234,CARDINAL
PIN,ORG
the last,DATE
Zachery,PERSON
internet,SERVICE
Maxwell,PERSON
2GB,CARDINAL
1GB,CARDINAL
this month,DATE
Luz,PERSON
Union Mobile,ORG
1234567890,CARDINAL
today,DATE
billing issue,ISSUE
Roaming,SERVICE
200,CARDINAL
Euro Plan,LAW
5,CARDINAL
500 minutes,TIME
100,CARDINAL
40,MONEY
Rachel,PERSON
1234567890,CARDINAL
Hallie,PERSON
1234,CARDINAL
Jorge,PERSON
upgrade,ACTION
your first month's,DATE
subscription,SERVICE
Lavinia,PERSON
Ruth,PERSON
today,DATE
Freddie,ORG
555,CARDINAL
123,CARDINAL
Jayson,PERSON
today,DATE
today,DATE
Zane,PERSON
Union Mobile,ORG
Flo,ORG
today,DATE
Quentin,PERSON
Margo,PERSON
10,MONEY
about a week ago,DATE
the next 24 hours,TIME
today,DATE
Callie,PERSON
Ricardo,PERSON
Pearle,ORG
Dana,PERSON
Japan,GPE
Brendon,PERSON
Rogelio,PERSON
Union Mobile,ORG
Phebe,GPE
today,DATE
Union Mobile,ORG
Octavio,PERSON
today,DATE
today,DATE
Orlando,GPE
Union Mobile,ORG
Arden,ORG
today,DATE
Mark,PERSON
One,CARDINAL
John,PERSON
Freddie,ORG
Union Mobile,ORG
Alexa,ORG
today,DATE
June,DATE
Isai,PERSON
Bobby,PERSON
today,DATE
Jerilynn,PERSON
Florida,GPE
Winona,PERSON
Ruben,PERSON
Jason,PERSON
iPhone,PRODUCT
Jacey,PERSON
escalate,ACTION
the next 24 hours,TIME
roaming,SERVICE
10,CARDINAL
GB,GPE
Oneta,ORG
today,DATE
Douglas,PERSON
Samsung Galaxy S21,PRODUCT
SmartThings,ORG
today,DATE
Edna,PERSON
Union Mobile,ORG
Leila,PERSON
today,DATE
Union Mobile,ORG
Union Mobile,ORG
Lea,PERSON
First,ORDINAL
Union Mobile,ORG
today,DATE
Shirley,PERSON
Cloud,GPE
today,DATE
Great,PERSON
today,DATE
Melanie,PERSON
Gina,PERSON
Georgia,GPE
Union Mobile,ORG
50,MONEY
10,MONEY
the first six months,DATE
Deven,PERSON
Heidi,PERSON
Ashlee,PERSON
Minutes,LANGUAGE
1234567890,CARDINAL
Data Plan,SERVICE
reset,ACTION
APN,ORG
internet,SERVICE
Benny,PERSON
Addison,PERSON
upgrade,ACTION
Joe,PERSON
today,DATE
Bernice,PERSON
USB,ORG
Union Mobile,ORG
Marlee,PERSON
Noah,PERSON
Gage,PERSON
Alene,PERSON
Union Mobile,ORG
Felipe,PERSON
today,DATE
Union Mobile,ORG
Rosanna,PERSON
today,DATE
Julio,PERSON
the Lower Plan,LAW
Marcella,PERSON
IoT,ORG
today,DATE
Vada,PERSON
555-155-1234,PHONE_NUMBER
123,CARDINAL
Anytown,GPE
USA,GPE
Ivan,PERSON
Joann,PERSON
PIN,ORG
Tessa,PERSON
Dona,PERSON
Ethelyn,PERSON
Penni,PERSON
reset,ACTION
Gail,PERSON
First,ORDINAL
Firewall,PRODUCT
929.99,MONEY
10%,PERCENT
first,ORDINAL
over $50,MONEY
Wi-Fi,LOC
Cherelle,ORG
voicemail,SERVICE
Union Mobile,ORG
a great day,DATE
Ervin,PERSON
First,ORDINAL
Google Account,WORK_OF_ART
& Security,ORG
Mabelle,PERSON
reset,ACTION
Elisa,PERSON
today,DATE
a few years,DATE
monthly,DATE
afternoon,TIME
Union Mobile,ORG
Sandra,PERSON
today,DATE
Mamie,PERSON
Cloud Collaboration,ORG
today,DATE
Niko,PERSON
XYZ,ORG
Kaiden,PERSON
Jayne,PERSON
Kelsey,PERSON
upgrade,ACTION
Noreen,PERSON
today,DATE
Union Mobile,ORG
a great day,DATE
1234567890,CARDINAL
hours,TIME
Dona,ORG
Union Mobile,ORG
Santina,PERSON
upgrade,ACTION
IoT,ORG
Irma,PERSON
router,PRODUCT
modem,PRODUCT
morning,TIME
Union Mobile,ORG
Monica,PERSON
today,DATE
Malinda,PERSON
Union Mobile,ORG
"the ""Cloud Backup",ORG
Backup History,ORG
Gloria,PERSON
Kallie,PERSON
Magdalena,PERSON
Union Mobile,ORG
Matt,PERSON
today,DATE
Joni,PERSON
20,MONEY
today,DATE
Earl,PERSON
Emanuel,PERSON
Cloud,GPE
PBX,PRODUCT
PIN,ORG
1234,CARDINAL
Nathan,PERSON
every month,DATE
PIN,ORG
1234,CARDINAL
Dante,PERSON
Leanna,PERSON
Raven,PERSON
Cassie,PERSON
today,DATE
Kennedi,ORG
Andright,ORG
Francesco,PERSON
reset,ACTION
Polly,PERSON
Union Mobile,ORG
Union Mobile,ORG
Ramon,PERSON
today,DATE
Audra,PERSON
Felix,PERSON
IoT,ORG
Enid,ORG
1234,CARDINAL
today,DATE
the past few days,DATE
Moses,PERSON
Julia,PERSON
Union Mobile,ORG
Reuben,PERSON
Union Mobile,ORG
Helena,GPE
today,DATE
Eddie,PERSON
Susanna,PERSON
Union Mobile,ORG
Katheryn,PERSON
SIM card,PRODUCT
SIM card,PRODUCT
5GB,CARDINAL
the next month,DATE
Bianca,PERSON
Union Mobile,ORG
Kaleb,PERSON
today,DATE
Jonathon,PERSON
Austin,PERSON
20,MONEY
roaming,SERVICE
last month,DATE
Union Mobile,ORG
Tommie,PERSON
today,DATE
Lucile,PERSON
Dori,PERSON
Antonia,PERSON
router,PRODUCT
555,CARDINAL
Cloud Backup for Business,ORG
Merlin,PERSON
roaming,SERVICE
Damion,PERSON
First,ORDINAL
Union Mobile,ORG
GB,ORG
data plan,SERVICE
5,CARDINAL
Elois,PERSON
Leonard,PERSON
Brien,PERSON
today,DATE
1234,CARDINAL
Jeanne,PERSON
Samsung Galaxy S21,PRODUCT
roaming,SERVICE
Isobel,PERSON
Union Mobile,ORG
Jaylon,PRODUCT
Shelia,PERSON
Felix,PERSON
today,DATE
Verona,GPE
Lelia,PERSON
Margaretta,PERSON
Gabriel,PERSON
Union Mobile,ORG
Carmen,PERSON
Ellar,ORG
the next 24,DATE
48 hours,TIME
Melvina,PERSON
the next 24 hours,TIME
today,DATE
Teri,PERSON
three,CARDINAL
Jan,PERSON
Moises,PERSON
IMEI,ORG
Rosalind,PERSON
Germany,GPE
France,GPE
Italy,GPE
two weeks,DATE
Union Mobile,ORG
Polly,PERSON
today,DATE
Eddy,PERSON
Alta,ORG
500,CARDINAL
MB,ORG
30,MONEY
1GB,CARDINAL
50,MONEY
2GB,MONEY
100,MONEY
Evelyn,PERSON
555,CARDINAL
US,GPE
5,CARDINAL
GB,GPE
Arlie,PERSON
Jamey,PERSON
Sofia,GPE
Netflix,ORG
YouTube,ORG
Union Mobile,ORG
Angela,PERSON
today,DATE
Leeann,ORG
Eduardo,PERSON
1234567890,CARDINAL
IoT,ORG
data plan,SERVICE
January 10th,DATE
Union Mobile,ORG
"January 1st, 1995",DATE
Joann,PERSON
USB,ORG
Avis,PERSON
Fritz,PERSON
Union Mobile,ORG
Data Plan,SERVICE
60,MONEY
10%,PERCENT
your first three months,DATE
Mathilda,PERSON
3-5,CARDINAL
today,DATE
Cori,PERSON
PIN,ORG
four digits,QUANTITY
Branden,PERSON
Lucia,PERSON
Kathy,PERSON
today,DATE
Brady,PERSON
cancel,ACTION
data plan,SERVICE
Wi-Fi,LOC
PIN,ORG
1234,CARDINAL
Randell,PERSON
Ilene,PERSON
the last,DATE
Sue,PERSON
Adelina,PERSON
June,DATE
Isaiah,PERSON
Wanda,PERSON
Data Plan,SERVICE
Wi-Fi,LOC
24 hours,TIME
Cynthia,PERSON
One,CARDINAL
internet,SERVICE
US,GPE
regular minutes,TIME
Reyna,PERSON
today,DATE
Gregorio,PERSON
One,CARDINAL
Chad,GPE
Jenny,PERSON
today,DATE
1234567890,CARDINAL
iPhone,PRODUCT
Premium,ORG
Luanne,PERSON
today,DATE
25,MONEY
one,CARDINAL
100,MONEY
7-10,CARDINAL
one,CARDINAL
Nolan,PERSON
Renita,PERSON
PIN,ORG
Firstly,ORDINAL
Union Mobile's,ORG
1234567890,DATE
Galaxy S22 Ultra,ORG
data plan,SERVICE
roaming,SERVICE
Landen,PERSON
today,DATE
Union Mobile,ORG
Randy,PERSON
today,DATE
Rudy,PERSON
SIM card,PRODUCT
Virginia,GPE
Marquise,PERSON
Union Mobile,ORG
XYZ,ORG
30 days,DATE
Beverly,GPE
VPN,PRODUCT
Wi-Fi,ORG
VPN,PRODUCT
Arnold,PERSON
today,DATE
PIN,ORG
1234,CARDINAL
1234567890,CARDINAL
Noe,PERSON
internet,SERVICE
ESPN,ORG
Fox Sports,ORG
Yankees,ORG
last night,TIME
Union Mobile,ORG
Gilberto,PERSON
today,DATE
Alice,PERSON
Union Mobile,ORG
Leana,PERSON
Union Mobile,ORG
internet,SERVICE
Union Mobile,ORG
Los Angeles,GPE
California,GPE
Guy,PERSON
Vassie,ORG
Kimberly,PERSON
William,PERSON
1-800-123-4567,CARDINAL
subscription,SERVICE
today,DATE
Julia,PERSON
Jazmin,PERSON
IoT Cloud Services,WORK_OF_ART
Octavia,PERSON
3-5,CARDINAL
replace,ACTION
Yurdia,PERSON
Glenna,PERSON
today,DATE
Woodrow,PERSON
Reuben,PERSON
Union Mobile,ORG
Philomena,PERSON
today,DATE
John Smith,PERSON
Alessandra,PERSON
Shon,PERSON
PIN,ORG
the last,DATE
Jesse,PERSON
Marcie,PERSON
Cloud Security,ORG
today,DATE
voicemail,SERVICE
Tomas,PERSON
the Data Boost,ORG
Jamie,PERSON
today,DATE
15,CARDINAL
GB,GPE
data plan,SERVICE
4,CARDINAL
LTE,ORG
Kieran,PERSON
George,PERSON
5678,CARDINAL
Data Plan,SERVICE
"the ""Smart Home Plus",ORG
Sue,PERSON
Eddie,PERSON
Maddison,PERSON
Belinda,PERSON
today,DATE
upgrade,ACTION
the next few hours,TIME
today,DATE
Lila,PERSON
Nathanael,PERSON
Giovanna,PERSON
Union Mobile,ORG
Bryanna,PERSON
the Basic IoT,LAW
Data Plan,SERVICE
today,DATE
One,CARDINAL
Wi-Fi,LOC
Thor,PERSON
Zachary,PERSON
today,DATE
Samsung Galaxy S21,PRODUCT
Ira,PERSON
roaming,SERVICE
data plan,SERVICE
Union Mobile,ORG
Delaney,LAW
today,DATE
Donald,PERSON
LastPass,ORG
1Password,ORG
Dashlane,ORG
Jerold,PERSON
Seamus,PERSON
today,DATE
today,DATE
Paulina,PERSON
up to 30 days,DATE
Frances,PERSON
third,ORDINAL
Johanna,PERSON
Union Mobile,ORG
Jeane,PERSON
Samsung Galaxy S21,PRODUCT
4,CARDINAL
Cloud,ORG
Kendall,PERSON
Marcelle,PERSON
Zakary,GPE
around 24 hours,TIME
iPhone,PRODUCT
14.3,CARDINAL
Shelby,PERSON
today,DATE
afternoon,TIME
Union Mobile,ORG
Ludie,ORG
today,DATE
Maureen,PERSON
today,DATE
50 Mbps,QUANTITY
the past few days,DATE
Emogene,PERSON
internet,SERVICE
Jason,PERSON
40,MONEY
20%,PERCENT
your first three months,DATE
Preston,PERSON
Windows 10,PRODUCT
USB,ORG
Unlimited Plan,WORK_OF_ART
1234567890,DATE
555-555-1555,MONEY
Arron,PERSON
Chloe,PERSON
tomorrow,DATE
2 PM,TIME
Christian,NORP
Billy,PERSON
Ina,PERSON
afternoon,TIME
Union Mobile,ORG
Elmer,PERSON
today,DATE
Scotty,PERSON
Lois,PERSON
first,ORDINAL
Union Mobile,ORG
today,DATE
Warren,PERSON
Blaine,PERSON
First,ORDINAL
Change Password,WORK_OF_ART
Enable Two-Factor Authentication,WORK_OF_ART
reset,ACTION
each day,DATE
"10,000",CARDINAL
Union Mobile,ORG
Mona,PERSON
today,DATE
Neva,PERSON
today,DATE
Juliana,PERSON
afternoon,TIME
Union Mobile,ORG
Taryn,PERSON
today,DATE
June,DATE
Deloris,ORG
IoT,ORG
today,DATE
Guadalupe,LOC
Jake,PERSON
cancel,ACTION
One,CARDINAL
morning,TIME
Union Mobile,ORG
Toni,PERSON
today,DATE
5,CARDINAL
GB,GPE
data plan,SERVICE
GB,GPE
PIN,ORG
1234,CARDINAL
morning,TIME
Union Mobile,ORG
Maria,PERSON
today,DATE
Union Mobile,ORG
Lindy,PERSON
today,DATE
Union Mobile,ORG
Union Mobile,ORG
Draven,PERSON
morning,TIME
Union Mobile,ORG
Audra,PERSON
today,DATE
PIN,ORG
a good day,DATE
roaming,SERVICE
Marcus,PERSON
escalate,ACTION
two,CARDINAL
1234567890,CARDINAL
Ariel,PERSON
today,DATE
First,ORDINAL
third,ORDINAL
Ella,PERSON
Alfredo,PERSON
today,DATE
Minerva,PERSON
Sylvia,PERSON
the past few hours,TIME
Union Mobile,ORG
Mia,PERSON
today,DATE
Amalia,PERSON
morning,TIME
Union Mobile,ORG
Helena,GPE
today,DATE
Union Mobile,ORG
Aubree,PERSON
today,DATE
Sam,PERSON
Union Mobile,ORG
Oscar,PERSON
Rose,PERSON
10,CARDINAL
GB,GPE
today,DATE
third,ORDINAL
Union Mobile,ORG
Besse,PERSON
today,DATE
Tristan,PERSON
Union Mobile,ORG
Morris,PERSON
today,DATE
Ludie,ORG
Abbey,PERSON
today,DATE
Tania,PERSON
Location Services,WORK_OF_ART
the last,DATE
Devonte,PERSON
one,CARDINAL
"the ""AIftware Update",PRODUCT
roaming,SERVICE
Honora,PERSON
the Global Plan,LAW
First,ORDINAL
roaming,SERVICE
Pete,PERSON
Los Angeles,GPE
Kiyoko,PERSON
ButPauses,ORG
Only a few more minutes,CARDINAL
Union Mobile,ORG
Union Mobile,ORG
Earl,PERSON
today,DATE
network outage,ISSUE
Jewel,PERSON
Mobile TV,ORG
Dane,PERSON
5,CARDINAL
GB,GPE
at least 10GB,MONEY
Rosemary,PERSON
Union Mobile,ORG
today,DATE
Ada,PERSON
First,ORDINAL
router,PRODUCT
Ellen,PERSON
Jill,PERSON
PIN,ORG
1234,CARDINAL
CRM,PRODUCT
VPN,PRODUCT
IoT,ORG
IoT,ORG
February 15th,DATE
10,MONEY
data plan,SERVICE
Marcie,PERSON
Union Mobile,ORG
John,PERSON
Millard,PERSON
hours,TIME
Noel,PERSON
Typ,PERSON
the next 24 hours,TIME
Wi-Fi,LOC
Winona,PERSON
morning,TIME
Union Mobile,ORG
Lesley,PERSON
today,DATE
Cloud,GPE
Malcolm,PERSON
today,DATE
Blanche,ORG
internet,SERVICE
Dominick,PERSON
Mayra,PERSON
roaming,SERVICE
roaming,SERVICE
Kory,PERSON
3-5,CARDINAL
Naomi,PERSON
First,ORDINAL
Savannah,GPE
Union Mobile,ORG
Annie,PERSON
today,DATE
Union Mobile,ORG
Jeffrey,PERSON
today,DATE
Emma,PERSON
Union Mobile,ORG
Jarrod,PERSON
June,DATE
Union Mobile,ORG
Syble,ORG
today,DATE
123,CARDINAL
Anytown USA,GPE
Joey,PERSON
Althea,PERSON
today,DATE
refund,ACTION
Kathleen,PERSON
third,ORDINAL
Seth,PERSON
1234,CARDINAL
1234,CARDINAL
Mia,PERSON
Nelda,ORG
Union Mobile,ORG
Thatactly,PERSON
Marissa,PERSON
10,CARDINAL
GB,ORG
20,CARDINAL
GB,GPE
one,CARDINAL
Craig,PERSON
Rosemary,PERSON
1234567890,DATE
Dona Smith,PERSON
Connect,PRODUCT
Corey,PERSON
internet,SERVICE
escalate,ACTION
1-800-123-4567,CARDINAL
router,PRODUCT
modem,PRODUCT
500 minute,TIME
Jewell,PERSON
Ruby,PERSON
Alec,PERSON
Emanuel,PERSON
Union Mobile,ORG
PIN,ORG
1234,CARDINAL
Dara,PERSON
afternoon,TIME
Union Mobile,ORG
Bess,PERSON
today,DATE
Mollie,PERSON
Sheryl,PERSON
Eve,PERSON
Frankie,PERSON
Union Mobile,ORG
USB,ORG
1234,CARDINAL
1234567890,DATE
January 1st,DATE
Zaire,GPE
1GB,CARDINAL
Simon,PERSON
reset,ACTION
OTA,ORG
Union Mobile,ORG
Rashad,PERSON
today,DATE
Fitbit,PRODUCT
3,CARDINAL
Faye,PERSON
Augmented Reality,ORG
morning,TIME
Union Mobile,ORG
Althea,PERSON
today,DATE
Jacqueline,PERSON
Spain,GPE
200,MONEY
Union Mobile,ORG
Magdalene,PERSON
today,DATE
Union Mobile,ORG
Derek,PERSON
today,DATE
Elisabeth,PERSON
Ezekiel,PERSON
today,DATE
Union Mobile,ORG
Lorene,PERSON
Kevon,PERSON
Union Mobile,ORG
Maurine,WORK_OF_ART
today,DATE
today,DATE
Forrest,PERSON
30,MONEY
500,CARDINAL
MB,ORG
500 minutes,TIME
Value,ORG
45,MONEY
1GB,CARDINAL
1000 minutes,TIME
60,MONEY
2GB,MONEY
2000 minutes,TIME
5,CARDINAL
3000 minutes,TIME
subscription,SERVICE
upgrade,ACTION
every year,DATE
One,CARDINAL
Fabian,PERSON
5,CARDINAL
GB,GPE
Jean,PERSON
Union Mobile,ORG
Bybye,PERSON
Thursday,DATE
10 AM,TIME
Unlimited Plan,WORK_OF_ART
Jerome,PERSON
Union Mobile,ORG
third,ORDINAL
PIN,ORG
Marlon,PERSON
IoT,ORG
Union Mobile,ORG
Marlon,PERSON
Margarett,PERSON
2000,CARDINAL
10%,PERCENT
monthly,DATE
the next 3 months,DATE
Laverna,FAC
Data plan,SERVICE
Lu,PERSON
Union Mobile,ORG
Kathrine,PERSON
today,DATE
Aurelia,ORG
today,DATE
upgrade,ACTION
1234567890,CARDINAL
roaming,SERVICE
Japan,GPE
Alphonse,PERSON
Isidro,PERSON
upgrade,ACTION
Adelia,PERSON
Braylon,PERSON
today,DATE
Delia,PERSON
Candy,PERSON
Cloud DVR,ORG
Sidney,PERSON
Union Mobile,ORG
Union Mobile,ORG
Matthew,PERSON
today,DATE
Constantine,PERSON
Union Mobile,ORG
roaming,SERVICE
roaming,SERVICE
Stella,PERSON
Ava,PERSON
Terese,PERSON
Windows 10,PRODUCT
Chrome,ORG
Casey,PERSON
PIN,ORG
1234,CARDINAL
Ronda,PERSON
Novella,PERSON
PIN,ORG
1234,CARDINAL
Skylar,PERSON
tomorrow,DATE
2-4 PM,TIME
Union Mobile,ORG
XXXXXXX,PERSON
Razer Raiju,PERSON
Daisy,PERSON
today,DATE
slow internet,ISSUE
VPN,PRODUCT
555,CARDINAL
Corinne,ORG
Cale,PERSON
Norma,PERSON
about 15 minutes,TIME
more than a few hours,DATE
roaming,SERVICE
data plan,SERVICE
Union Mobile,ORG
First,ORDINAL
Delma,PERSON
today,DATE
Spain,GPE
Nathalie,PERSON
today,DATE
William,PERSON
Anton,PERSON
Notes,PRODUCT
PIN 1234,ORG
Homer,PERSON
Alphonse,PERSON
today,DATE
Union Mobile,ORG
Kai,PERSON
today,DATE
Sherie,PERSON
Geneva,GPE
Shaina,PERSON
Wi-Fi,ORG
Kristopher,PERSON
IoT,ORG
Randall,PERSON
Good day,DATE
Mora,PERSON
Union Mobile,ORG
Jonathan,PERSON
today,DATE
Essie,PERSON
Jovanny,GPE
PIN,ORG
the last,DATE
Shawn,PERSON
today,DATE
Luke,PERSON
one,CARDINAL
reset,ACTION
123456,DATE
the next 24 hours,TIME
Mellie,PERSON
Penni,PERSON
Paige,PERSON
One,CARDINAL
Frank,PERSON
today,DATE
Lyda,PERSON
today,DATE
Lucy,PERSON
Union Mobile,ORG
Karla,PERSON
XXXXXXX,PERSON
Model X.,PRODUCT
Cloud Backup,ORG
only be $10,MONEY
Geri,PERSON
500,CARDINAL
500,CARDINAL
MB,ORG
upgrade,ACTION
Eloise,PERSON
PIN,ORG
Union Mobile,ORG
Malinda,PERSON
today,DATE
Monty,PERSON
today,DATE
Muriel,PERSON
Charles,PERSON
Aliya,ORG
one,CARDINAL
the Basic Plan,LAW
1234567890,DATE
the International Calling Plan,ORG
Wi-Fi,LOC
Margarita,ORG
Merrill,ORG
Joey,PERSON
below $5,MONEY
Adrianne,PERSON
Connie,PERSON
Katrina,PERSON
Hildegard,PERSON
Madeleine,PERSON
Alma,PERSON
reset,ACTION
SIM card,PRODUCT
today,DATE
Lela,PERSON
PIN,ORG
1234,CARDINAL
Conrad,PERSON
IoT,ORG
Erlene,PERSON
Bryana,PERSON
refund,ACTION
refund,ACTION
Rex,PERSON
Union Mobile,ORG
Union Mobile,ORG
today,DATE
nextorrow,ORG
Union Mobile,ORG
Willard,PERSON
today,DATE
Android,PRODUCT
11,CARDINAL
Mathew,PERSON
Sherri,PERSON
Leslie,PERSON
reset,ACTION
Mexico,GPE
0.20,MONEY
Union Mobile,ORG
Virginia,GPE
today,DATE
Cherise,PERSON
Union Mobile,ORG
IoT,ORG
Union Mobile,ORG
Cecelia,PERSON
Zackary,PERSON
PIN,ORG
1234,CARDINAL
Hakeem,PERSON
Union Mobile,ORG
Marietta,GPE
today,DATE
Mariam,PERSON
Lupe's Network,WORK_OF_ART
Veronica,PERSON
Veronica,PERSON
all day,DATE
Union Mobile,ORG
Milton,PERSON
today,DATE
Samsung Galaxy S21,PRODUCT
Bartley,PERSON
third,ORDINAL
Microsoft Office,ORG
Google Workspace,ORG
Shirlee,PERSON
roaming,SERVICE
Rosalind,PERSON
Shelton,PERSON
Union Mobile,ORG
Dora,PERSON
1234567890,CARDINAL
Union Mobile,ORG
Tomas,PERSON
today,DATE
John,PERSON
555-555-5555,MONEY
123,CARDINAL
Sophie,PERSON
today,DATE
voicemail,SERVICE
first,ORDINAL
5,CARDINAL
$10,MONEY
Ida,PERSON
Jarrad,PERSON
1234567890,CARDINAL
Jonathan,PERSON
PIN,ORG
the last,DATE
Union Mobile,ORG
Rick,PERSON
today,DATE
afternoon,TIME
Union Mobile,ORG
Maryann,PERSON
today,DATE
Thomas,PERSON
cancel,ACTION
morning,TIME
Union Mobile,ORG
Corinne,ORG
today,DATE
Wayne,PERSON
Firstly,ORDINAL
Union Mobile,ORG
Arianna,PERSON
today,DATE
Lesa,PERSON
afternoon,TIME
Union Mobile,ORG
Sherrill,PERSON
today,DATE
Daniel,PERSON
Jazlyn,PERSON
today,DATE
PIN,ORG
1234,CARDINAL
Hallie,PERSON
Union Mobile,ORG
Kris,PERSON
today,DATE
Rocky,PERSON
Marvin,PERSON
Carina,PERSON
Jeanette,PERSON
Hazel,PERSON
roaming,SERVICE
Valerie,PERSON
subscription,SERVICE
First,ORDINAL
Secondly,ORDINAL
reset,ACTION
Etha,PERSON
today,DATE
today,DATE
10,CARDINAL
GB,GPE
roaming,SERVICE
Rudy,PERSON
Union Mobile,ORG
Ricardo,PERSON
roaming,SERVICE
One,CARDINAL
reset,ACTION
Ty,PERSON
Wi-Fi,LOC
Morgan,PERSON
First,ORDINAL
IoT,ORG
Idella,ORG
IoT,ORG
this month,DATE
Docia,PERSON
PIN,ORG
1234,CARDINAL
the last,DATE
1234,CARDINAL
Galaxy S22,PRODUCT
today,DATE
Rickie,PERSON
Justin,PERSON
Mobile,ORG
Greatright,ORG
reset,ACTION
Efrain,PERSON
today,DATE
Bessie,PERSON
Clora,PERSON
SIM card,PRODUCT
Winston,PERSON
PIN,ORG
Owen,PERSON
First,ORDINAL
Diego,GPE
reset,ACTION
Bart,PERSON
today,DATE
subscription,SERVICE
Union Mobile,ORG
Jeannette,PERSON
today,DATE
PIN,ORG
1234,CARDINAL
Berta,PERSON
Kelly,PERSON
PIN,ORG
1234,CARDINAL
Firstly,ORDINAL
5,CARDINAL
Korey,PERSON
XYZ,ORG
Robin,PERSON
Leonora,PERSON
monthly,DATE
minutes,TIME
roaming,SERVICE
200,CARDINAL
daily,DATE
roaming,SERVICE
500,CARDINAL
MB,ORG
30 minutes,TIME
30,CARDINAL
10,MONEY
